default,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.165994924,N,High,29-Feb-20
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.109709086,Y,Low,29-Feb-20
1,0,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,Y,Low,31-Jan-18
0,1,1.867784437,0.066157442,-0.227743901,-0.096194976,0.259899026,0,2,10,0.792303217,N,Low,5-Mar-19
0,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.6522194,N,,31-Jan-18
0,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,31-Jan-18
0,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.259899026,1,1,10,0.885292633,Y,Low,5-Mar-19
0,0,1.867784437,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,Y,Low,5-Mar-19
0,0,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,2,10,,N,High,5-Mar-19
0,1,1.867784437,-0.290540296,-0.490906623,-0.096194976,-0.900150976,0,1,10,0.415229413,Y,High,29-Feb-20
0,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.780822893,Y,,31-Jan-18
1,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.055450093,N,Low,31-Jan-18
1,9,1.867784437,4.313933758,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.255425814,N,,31-Jan-18
1,5,1.867784437,-0.290540296,1.666478059,-0.096194976,-0.391684899,1,1,10,0.087371419,Y,Low,5-Mar-19
1,3,1.867784437,0.066157442,1.666478059,-0.477077425,0.230768773,0,1,10,0.039710771,N,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.227743901,-0.477077425,-0.900150976,1,1,10,0.934538038,N,Low,31-Jan-18
0,3,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,0,2,10,,N,High,29-Feb-20
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.130530446,N,Low,5-Mar-19
0,3,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.679968483,N,Low,29-Feb-20
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,-0.900150976,0,1,10,0.379877289,N,High,5-Mar-19
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.368469527,Y,Low,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.230768773,1,1,10,0.060767785,N,High,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,2,10,,N,High,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.373705415,N,Low,31-Jan-18
0,1,-1.360383125,0.066157442,-0.227743901,1.915782436,0.259899026,0,1,10,,N,Low,5-Mar-19
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.023557878,N,High,5-Mar-19
1,1,-0.351837351,0.066157442,1.666478059,1.915782436,-0.504304906,0,1,10,0.305870492,Y,High,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,1.915782436,0.647261887,0,2,10,0.016161518,N,Low,29-Feb-20
1,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,Y,Low,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,Low,5-Mar-19
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.675792083,Y,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.170105449,N,Low,31-Jan-18
1,1,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,N,Low,5-Mar-19
1,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.762590452,Y,Low,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.889324075,N,Low,29-Feb-20
0,1,-1.16726471,0.066157442,-0.227743901,-0.477077425,-0.900150976,1,1,10,0.624451336,N,High,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.054348691,Y,High,5-Mar-19
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.162163818,N,High,31-Jan-18
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,1,1,10,0.438019641,Y,Low,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.630551933,N,Low,5-Mar-19
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.847320201,Y,Low,31-Jan-18
0,1,-1.379541231,-0.290540296,-0.227743901,1.915782436,0.647261887,0,1,10,0.834495229,N,Low,5-Mar-19
0,1,-1.16726471,-0.290540296,1.666478059,-0.096194976,-0.900150976,1,1,10,0.138338387,N,Low,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,Y,Low,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.259899026,0,1,10,,N,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,,5-Mar-19
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.157906567,N,Low,29-Feb-20
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,1.666478059,-0.477077425,0.259899026,0,1,10,0.669693032,N,High,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,Low,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.881235879,N,High,29-Feb-20
1,9,-0.351837351,-0.290540296,1.666478059,-0.096194976,0.230768773,0,1,10,0.628864349,N,High,29-Feb-20
0,1,1.867784437,0.066157442,-0.490906623,-0.477077425,0.259899026,0,2,10,0.923293008,N,High,5-Mar-19
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.568042035,N,,5-Mar-19
1,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,0.406273195,0,1,10,,Y,Low,5-Mar-19
1,2,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.201300845,N,Low,29-Feb-20
1,10,-1.360383125,-0.290540296,1.666478059,1.915782436,0.230768773,0,2,10,,N,High,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,2,10,0.624599537,N,,29-Feb-20
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,,Y,Low,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.205475954,Y,Low,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,2,10,0.999610784,N,High,31-Jan-18
1,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,High,29-Feb-20
1,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.712446711,Y,Low,31-Jan-18
1,1,1.867784437,0.066157442,1.666478059,-0.096194976,0.259899026,0,1,10,,N,Low,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.459128928,Y,High,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,Low,31-Jan-18
1,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,,5-Mar-19
0,2,-1.16726471,-0.290540296,-0.227743901,-0.477077425,-0.900150976,1,1,10,,Y,Low,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.049731459,Y,Low,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.90503136,Y,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,-0.490906623,-0.096194976,-0.504304906,1,1,10,0.144467402,Y,,31-Jan-18
0,3,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,,N,Low,5-Mar-19
0,3,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.122508417,N,,5-Mar-19
1,0,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.741249743,Y,Low,5-Mar-19
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.406273195,0,2,10,0.379509087,N,,29-Feb-20
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,2,10,0.941244025,N,Low,29-Feb-20
1,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.689981739,N,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.807474293,N,Low,31-Jan-18
0,1,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.677247613,Y,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.061243,N,High,31-Jan-18
0,3,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.477044954,Y,,31-Jan-18
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.845869982,Y,Low,31-Jan-18
0,3,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,,31-Jan-18
0,1,-1.379541231,0.066157442,-0.490906623,-0.477077425,0.406273195,1,1,10,0.35971863,Y,High,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,2,10,0.270794993,Y,Low,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.047258034,N,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.490906623,-0.477077425,0.406273195,0,1,10,0.759878488,Y,Low,31-Jan-18
1,1,-0.351837351,0.066157442,1.666478059,1.915782436,-0.504304906,1,2,10,0.328722795,N,,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.713751867,N,Low,31-Jan-18
0,3,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.397853661,N,,31-Jan-18
0,1,-0.351837351,-0.290540296,1.666478059,-0.096194976,-0.900150976,0,1,10,0.727520062,N,Low,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,,Y,Low,5-Mar-19
1,1,1.867784437,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.356843547,N,Low,29-Feb-20
0,3,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.739147957,Y,High,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.699240295,N,Low,31-Jan-18
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,-0.900150976,0,1,10,,N,High,5-Mar-19
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.582895708,Y,,5-Mar-19
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.996617361,Y,Low,31-Jan-18
0,2,-1.16726471,-0.290540296,-0.227743901,-0.477077425,-0.900150976,0,1,10,,Y,,29-Feb-20
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,2,10,0.096976819,N,Low,29-Feb-20
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.002237303,N,Low,5-Mar-19
0,1,-1.16726471,-0.290540296,-0.490906623,-0.477077425,0.406273195,0,1,10,0.325998734,Y,High,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,,Y,Low,31-Jan-18
0,1,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,2,10,0.370769328,N,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,1.666478059,-0.477077425,0.230768773,0,1,10,0.297411895,N,,5-Mar-19
1,4,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.259899026,0,2,10,0.235772423,N,Low,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.691092604,N,,5-Mar-19
1,0,1.867784437,4.313933758,-0.227743901,-0.096194976,-0.504304906,0,2,10,0.126075079,Y,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,1.915782436,0.647261887,0,1,10,0.718299523,N,Low,31-Jan-18
1,1,1.867784437,-0.290540296,-0.490906623,-0.096194976,0.647261887,0,1,10,0.998020816,N,High,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.44377001,Y,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.167767876,N,,5-Mar-19
1,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.647261887,1,1,10,0.60514771,N,Low,5-Mar-19
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.150198013,N,Low,5-Mar-19
0,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,1,10,,N,Low,5-Mar-19
0,3,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.581085249,Y,Low,5-Mar-19
0,1,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,31-Jan-18
0,5,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.736665559,Y,Low,31-Jan-18
1,5,1.867784437,0.066157442,1.666478059,-0.096194976,0.259899026,0,1,10,0.163906747,N,,5-Mar-19
1,3,1.867784437,4.313933758,-0.227743901,-0.096194976,0.259899026,1,1,10,0.046569976,N,Low,29-Feb-20
1,2,1.867784437,-0.290540296,-0.227743901,1.915782436,-0.504304906,0,1,10,0.914018572,Y,Low,29-Feb-20
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.396781189,N,,5-Mar-19
0,5,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.354180961,N,Low,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.915528285,Y,,29-Feb-20
1,4,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.104592765,N,Low,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.243201709,N,Low,29-Feb-20
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.154429078,N,Low,31-Jan-18
0,2,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,3,10,0.540438124,Y,High,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.230768773,0,1,10,0.003655406,N,Low,29-Feb-20
0,3,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.665507365,N,High,29-Feb-20
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.041024553,N,High,29-Feb-20
0,2,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.259899026,0,1,10,,N,,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.38381692,N,Low,29-Feb-20
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.406273195,1,1,10,0.253914792,N,Low,5-Mar-19
0,1,-0.351837351,-0.290540296,1.666478059,-0.477077425,-0.504304906,0,1,10,0.205815467,N,Low,5-Mar-19
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.142181746,Y,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.406273195,1,1,10,,N,Low,31-Jan-18
0,1,-1.16726471,-0.290540296,-0.490906623,-0.096194976,-0.900150976,0,1,10,,N,Low,29-Feb-20
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.155281767,N,Low,29-Feb-20
0,0,-1.16726471,0.066157442,-0.490906623,-0.477077425,0.259899026,0,1,10,0.38849164,Y,Low,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,0.259899026,1,1,10,0.210396412,Y,High,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.638780735,N,,29-Feb-20
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.72974021,N,,29-Feb-20
0,1,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.259899026,1,1,10,0.746004446,Y,Low,5-Mar-19
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,N,Low,31-Jan-18
0,4,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,,29-Feb-20
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,31-Jan-18
0,1,-1.360383125,0.066157442,-0.490906623,-0.477077425,-0.900150976,0,2,10,0.266421458,N,,29-Feb-20
0,4,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,Y,High,31-Jan-18
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.250498615,N,High,5-Mar-19
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,29-Feb-20
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.713200985,Y,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.490906623,-0.477077425,0.647261887,0,1,10,0.420304167,Y,Low,31-Jan-18
0,0,-1.16726471,0.066157442,1.666478059,-0.477077425,-0.900150976,0,1,10,0.070976128,N,Low,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,,5-Mar-19
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,2,10,0.704226427,N,,31-Jan-18
1,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,0.413945834,N,Low,29-Feb-20
0,1,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.574355044,Y,Low,5-Mar-19
0,2,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.462617539,N,Low,29-Feb-20
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.21272746,N,,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,N,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,1,1,10,,N,Low,29-Feb-20
0,2,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.181643839,Y,Low,5-Mar-19
0,3,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.001529453,Y,Low,31-Jan-18
1,6,1.867784437,0.066157442,-0.227743901,1.915782436,0.647261887,1,1,10,0.301968059,Y,Low,5-Mar-19
1,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.785748401,N,High,5-Mar-19
0,1,-1.379541231,-0.290540296,1.666478059,-0.096194976,-0.391684899,0,1,10,0.393427497,Y,High,29-Feb-20
1,1,-1.16726471,4.313933758,-0.227743901,-0.096194976,-0.391684899,0,2,10,0.530519565,N,High,5-Mar-19
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.901107285,Y,High,5-Mar-19
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,,5-Mar-19
1,0,-1.379541231,0.066157442,-0.227743901,1.915782436,-0.391684899,0,1,10,,N,Low,5-Mar-19
1,2,-0.351837351,-0.290540296,1.666478059,1.915782436,0.259899026,0,1,10,0.501704315,Y,Low,31-Jan-18
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.118424445,N,,31-Jan-18
1,5,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.613175221,Y,High,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,,N,High,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.719044428,N,,29-Feb-20
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.87205704,N,,29-Feb-20
0,3,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,1,10,,Y,Low,5-Mar-19
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.013325224,N,,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,N,High,31-Jan-18
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.107973867,N,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.5672271,Y,Low,31-Jan-18
0,1,-0.351837351,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.699537753,Y,High,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.230768773,1,1,10,,N,Low,31-Jan-18
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.711956687,Y,Low,31-Jan-18
0,0,-0.351837351,0.066157442,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.311389462,N,Low,5-Mar-19
1,2,1.867784437,0.066157442,1.666478059,-0.096194976,0.259899026,0,1,10,,N,Low,5-Mar-19
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.230768773,0,1,10,0.634987481,N,High,31-Jan-18
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,1,1,10,,N,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,2,10,,Y,High,31-Jan-18
0,0,-1.360383125,-0.290540296,-0.227743901,-0.096194976,-0.391684899,0,1,10,,Y,,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.243316723,Y,Low,5-Mar-19
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.019857387,N,,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.391684899,1,1,10,0.487212695,Y,High,31-Jan-18
0,1,-1.360383125,-0.290540296,-0.490906623,-0.477077425,0.406273195,0,2,10,0.154746422,N,Low,29-Feb-20
0,0,-0.351837351,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,,29-Feb-20
0,2,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.382695074,Y,Low,29-Feb-20
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.230768773,0,1,10,0.110897034,Y,High,5-Mar-19
0,2,-1.360383125,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,,N,High,29-Feb-20
1,0,-1.360383125,4.313933758,-0.227743901,-0.096194976,0.259899026,1,2,10,,Y,,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.490906623,-0.096194976,-0.504304906,0,1,10,0.539687517,N,Low,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,31-Jan-18
0,0,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,Y,High,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,,Y,Low,29-Feb-20
0,1,-1.379541231,0.066157442,-0.490906623,-0.477077425,0.406273195,0,1,10,0.565059939,Y,Low,5-Mar-19
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,-0.900150976,0,1,10,0.620218,N,,31-Jan-18
0,1,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,0.715433941,Y,,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,0.735894954,Y,High,5-Mar-19
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,-0.504304906,1,1,10,,N,,5-Mar-19
0,0,-1.16726471,0.066157442,-0.227743901,-0.096194976,-0.900150976,1,1,10,0.912112243,Y,High,29-Feb-20
0,0,-1.360383125,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,,N,Low,31-Jan-18
0,1,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.406273195,0,1,10,0.286696934,N,Low,29-Feb-20
0,1,-1.16726471,-0.290540296,-0.227743901,-0.096194976,0.259899026,0,1,10,0.972281378,N,Low,31-Jan-18
0,0,-1.379541231,-0.290540296,-0.227743901,-0.096194976,0.647261887,0,1,10,0.703296299,N,Low,31-Jan-18
0,0,-1.379541231,0.066157442,-0.227743901,-0.096194976,0.259899026,0,1,10,,N,,5-Mar-19
1,1,1.867784437,0.066157442,-0.490906623,-0.477077425,0.406273195,0,1,10,0.942783526,Y,Low,29-Feb-20
1,1,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,1,1,10,,Y,Low,5-Mar-19
0,1,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.391684899,0,1,10,0.560729858,Y,Low,31-Jan-18
0,0,1.867784437,-0.290540296,-0.227743901,-0.096194976,-0.504304906,0,1,10,,N,Low,5-Mar-19
0,1,1.867784437,-0.290540296,-0.490906623,-0.477077425,0.230768773,0,1,10,,Y,Low,31-Jan-18
0,3,1.867784437,0.066157442,-0.227743901,-0.096194976,-0.504304906,1,1,10,0.643656182,Y,Low,29-Feb-20
0,0,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.460316622,N,Low,29-Feb-20
1,3,1.867784437,-0.290540296,-0.227743901,-0.096194976,0.647261887,1,1,10,,N,Low,5-Mar-19
1,2,1.867784437,-0.290540296,-0.227743901,1.915782436,-0.391684899,0,1,10,0.473293784,N,Low,31-Jan-18
1,0,1.867784437,0.066157442,-0.227743901,-0.096194976,0.647261887,0,1,10,0.670401999,N,Low,31-Jan-18
